11432.00,1.00,2.64,-0.68,-2.00,-5.33,-0.11,0.00,-6.29,-1.60,0.00,
11453.00,1.00,2.67,-0.68,-2.00,-5.56,-0.11,0.00,-6.27,-1.60,0.00,
11474.00,1.00,2.74,-0.68,-2.00,-5.71,-0.11,0.00,-6.26,-1.60,0.00,
11496.00,1.00,2.64,-0.68,-2.00,-5.77,-0.11,0.00,-6.26,-1.60,0.00,
11517.00,1.00,2.51,-0.68,-2.00,-5.74,-0.11,0.00,-6.25,-1.60,0.00,
11538.00,1.00,2.32,-0.68,-2.00,-5.63,-0.11,0.00,-6.25,-1.60,0.00,
11559.00,1.00,1.96,-0.68,-2.00,-5.43,-0.11,0.00,-6.20,-1.60,0.00,
11580.00,1.00,1.58,-0.68,-2.00,-5.20,-0.11,0.00,-6.15,-1.60,0.00,
11601.00,1.00,1.33,-0.68,-2.00,-5.07,-0.11,0.00,-6.12,-1.60,0.00,
11622.00,1.00,0.95,-0.68,-2.00,-4.94,-0.11,0.00,-6.09,-1.60,0.00,
11643.00,1.00,0.62,-0.68,-2.00,-4.88,-0.11,0.00,-6.05,-1.60,0.00,
11664.00,1.00,0.42,-0.68,-2.00,-4.72,-0.11,0.00,-6.01,-1.60,0.00,
11685.00,1.00,0.24,-0.68,-2.00,-4.51,-0.11,0.00,-5.94,-1.60,0.00,
11706.00,1.00,0.14,-0.68,-2.00,-4.31,-0.11,0.00,-5.87,-1.60,0.00,
11727.00,1.00,0.29,-0.68,-2.00,-4.23,-0.11,0.00,-5.86,-1.60,0.00,
11749.00,1.00,0.55,-0.68,-2.00,-4.26,-0.11,0.00,-5.86,-1.60,0.00,
11770.00,1.00,0.81,-0.68,-2.00,-4.36,-0.11,0.00,-5.85,-1.60,0.00,
11791.00,1.00,1.16,-0.68,-2.00,-4.54,-0.11,0.00,-5.88,-1.60,0.00,
11812.00,1.00,1.62,-0.68,-2.00,-4.73,-0.11,0.00,-5.91,-1.60,0.00,
11833.00,1.00,1.88,-0.68,-2.00,-4.78,-0.11,0.00,-5.92,-1.60,0.00,
11854.00,1.00,2.13,-0.68,-2.00,-4.74,-0.11,0.00,-5.90,-1.60,0.00,
11875.00,1.00,2.47,-0.68,-2.00,-4.60,-0.11,0.00,-5.89,-1.60,0.00,
11896.00,1.00,2.66,-0.68,-2.00,-4.46,-0.11,0.00,-5.87,-1.60,0.00,
11917.00,1.00,2.72,-0.68,-2.00,-4.48,-0.11,0.00,-5.84,-1.60,0.00,
11938.00,1.00,2.63,-0.68,-2.00,-4.61,-0.11,0.00,-5.86,-1.60,0.00,
11959.00,1.00,2.19,-0.68,-2.00,-4.81,-0.11,0.00,-5.88,-1.60,0.00,
11981.00,1.00,1.84,-0.68,-2.00,-4.95,-0.11,0.00,-5.85,-1.60,0.00,
12002.00,1.00,1.76,-0.68,-2.00,-4.94,-0.11,0.00,-5.83,-2.00,1.00,
12023.00,1.00,1.56,-0.68,-2.00,-4.84,-0.11,0.00,-5.79,-2.00,1.00,
12044.00,1.00,1.27,-0.68,-2.00,-4.64,-0.11,0.00,-5.72,-2.00,1.00,
12065.00,1.00,1.21,-0.68,-2.00,-4.46,-0.11,0.00,-5.70,-2.00,1.00,
12086.00,1.00,1.01,-0.68,-2.00,-4.50,-0.11,0.00,-5.70,-2.00,1.00,
12107.00,1.00,0.76,-0.68,-2.00,-4.74,-0.11,0.00,-5.76,-2.00,1.00,
12128.00,1.00,0.77,-0.68,-2.00,-5.00,-0.11,0.00,-5.78,-1.60,0.00,
12149.00,1.00,0.62,-0.68,-2.00,-5.21,-0.11,0.00,-5.78,-1.60,0.00,
12170.00,1.00,0.60,-0.68,-2.00,-5.23,-0.11,0.00,-5.80,-1.60,0.00,
12191.00,1.00,0.65,-0.68,-2.00,-5.20,-0.11,0.00,-5.80,-1.60,0.00,
12212.00,1.00,0.59,-0.68,-2.00,-5.01,-0.11,0.00,-5.76,-1.60,0.00,
12234.00,1.00,0.39,-0.68,-2.00,-4.73,-0.11,0.00,-5.74,-1.60,0.00,
12255.00,1.00,0.26,-0.68,-2.00,-4.53,-0.11,0.00,-5.72,-1.60,0.00,
12276.00,1.00,0.22,-0.68,-2.00,-4.45,-0.11,0.00,-5.67,-2.00,1.00,
12297.00,1.00,0.37,-0.68,-2.00,-4.45,-0.11,0.00,-5.69,-1.60,0.00,
12318.00,1.00,0.46,-0.68,-2.00,-4.47,-0.11,0.00,-5.72,-1.60,0.00,
12339.00,1.00,0.36,-0.68,-2.00,-4.48,-0.11,0.00,-5.70,-1.60,0.00,
12360.00,1.00,0.34,-0.68,-2.00,-4.40,-0.11,0.00,-5.68,-1.60,0.00,
12381.00,1.00,0.47,-0.68,-2.00,-4.38,-0.11,0.00,-5.67,-1.60,0.00,
12402.00,1.00,0.44,-0.68,-2.00,-4.49,-0.11,0.00,-5.67,-1.60,0.00,
12423.00,1.00,0.36,-0.68,-2.00,-4.59,-0.11,0.00,-5.67,-1.60,0.00,
12444.00,1.00,0.42,-0.68,-2.00,-4.61,-0.11,0.00,-5.68,-1.60,0.00,
12465.00,1.00,0.41,-0.68,-2.00,-4.56,-0.11,0.00,-5.67,-1.60,0.00,
12487.00,1.00,0.38,-0.68,-2.00,-4.49,-0.11,0.00,-5.66,-1.60,0.00,
12508.00,1.00,0.28,-0.68,-2.00,-4.40,-0.11,0.00,-5.65,-1.60,0.00,
12529.00,1.00,0.02,-0.68,-2.00,-4.26,-0.11,0.00,-5.63,-2.00,1.00,
12550.00,1.00,-0.30,-0.68,-2.00,-4.15,-0.11,0.00,-5.61,-1.60,0.00,
12571.00,1.00,-0.56,-0.68,-2.00,-4.18,-0.11,0.00,-5.60,-1.60,0.00,
12592.00,1.00,-0.78,-0.68,-2.00,-4.27,-0.11,0.00,-5.61,-1.60,0.00,
12613.00,1.00,-1.02,-0.68,-2.00,-4.37,-0.11,0.00,-5.63,-1.60,0.00,
12634.00,1.00,-1.21,-0.68,-2.00,-4.43,-0.11,0.00,-5.63,-1.60,0.00,
12655.00,1.00,-1.29,-0.68,-2.00,-4.39,-0.11,0.00,-5.63,-1.60,0.00,
12676.00,1.00,-1.43,-0.68,-2.00,-4.37,-0.11,0.00,-5.62,-1.60,0.00,
12697.00,1.00,-1.51,-0.68,-2.00,-4.36,-0.11,0.00,-5.62,-1.60,0.00,
12718.00,1.00,-1.50,-0.68,-2.00,-4.31,-0.11,0.00,-5.64,-1.60,0.00,
12740.00,1.00,-1.54,-0.68,-2.00,-4.35,-0.11,0.00,-5.64,-1.60,0.00,
12761.00,1.00,-1.54,-0.68,-2.00,-4.32,-0.11,0.00,-5.63,-1.60,0.00,
12782.00,1.00,-1.44,-0.68,-2.00,-4.26,-0.11,0.00,-5.63,-1.60,0.00,
12803.00,1.00,-1.32,-0.68,-2.00,-4.19,-0.11,0.00,-5.62,-1.60,0.00,
12824.00,1.00,-1.19,-0.68,-2.00,-4.08,-0.11,0.00,-5.62,-1.60,0.00,
12845.00,1.00,-1.09,-0.68,-2.00,-3.98,-0.11,0.00,-5.62,-1.60,0.00,
12866.00,1.00,-1.15,-0.68,-2.00,-3.93,-0.11,0.00,-5.62,-1.60,0.00,
12887.00,1.00,-1.08,-0.68,-2.00,-3.94,-0.11,0.00,-5.65,-1.60,0.00,
12908.00,1.00,-1.06,-0.68,-2.00,-4.00,-0.11,0.00,-5.67,-1.60,0.00,
12929.00,1.00,-0.96,-0.68,-2.00,-4.08,-0.11,0.00,-5.65,-1.60,0.00,
12950.00,1.00,-0.86,-0.68,-2.00,-4.03,-0.11,0.00,-5.65,-1.60,0.00,
12971.00,1.00,-0.72,-0.68,-2.00,-3.96,-0.11,0.00,-5.68,-1.60,0.00,
12993.00,1.00,-0.76,-0.68,-2.00,-3.94,-0.11,0.00,-5.63,-1.60,0.00,
13014.00,1.00,-0.75,-0.68,-2.00,-3.99,-0.11,0.00,-5.29,-1.60,0.00,
13035.00,1.00,-0.77,-0.68,-2.00,-4.02,-0.11,0.00,-4.92,-1.60,0.00,
13056.00,1.00,-0.54,-0.68,-2.00,-4.07,-0.11,0.00,-4.72,-1.60,0.00,
13077.00,1.00,-0.19,-0.68,-2.00,-4.09,-0.11,0.00,-4.64,-1.60,0.00,
13098.00,1.00,-0.08,-0.68,-2.00,-3.98,-0.11,0.00,-4.59,-1.60,0.00,
13119.00,1.00,0.13,-0.68,-2.00,-3.81,-0.11,0.00,-4.59,-1.60,0.00,
13140.00,1.00,0.58,-0.68,-2.00,-3.64,-0.11,0.00,-4.64,-1.60,0.00,
13161.00,1.00,0.80,-0.68,-2.00,-3.47,-0.11,0.00,-4.66,-1.60,0.00,
13182.00,1.00,0.76,-0.68,-2.00,-3.42,-0.11,0.00,-4.64,-1.60,0.00,
13203.00,1.00,0.69,-0.68,-2.00,-3.49,-0.11,0.00,-4.62,-1.60,0.00,
13224.00,1.00,0.75,-0.68,-2.00,-3.67,-0.11,0.00,-4.59,-1.60,0.00,
13246.00,1.00,0.74,-0.68,-2.00,-3.77,-0.11,0.00,-4.55,-1.60,0.00,
13267.00,1.00,0.69,-0.68,-2.00,-3.74,-0.11,0.00,-4.52,-1.60,0.00,
13288.00,1.00,0.74,-0.68,-2.00,-3.67,-0.11,0.00,-4.50,-1.60,0.00,
13309.00,1.00,0.67,-0.68,-2.00,-3.62,-0.11,0.00,-4.47,-1.60,0.00,
13330.00,1.00,0.46,-0.68,-2.00,-3.62,-0.11,0.00,-4.42,-1.60,0.00,
13351.00,1.00,0.38,-0.68,-2.00,-3.70,-0.11,0.00,-4.39,-1.60,0.00,
13372.00,1.00,0.43,-0.68,-2.00,-3.86,-0.11,0.00,-4.36,-1.60,0.00,
13393.00,1.00,0.45,-0.68,-2.00,-4.02,-0.11,0.00,-4.35,-1.60,0.00,
13414.00,1.00,0.63,-0.68,-2.00,-4.11,-0.11,0.00,-4.35,-1.60,0.00,
13435.00,1.00,0.77,-0.68,-2.00,-4.09,-0.11,0.00,-4.35,-1.60,0.00,
13456.00,1.00,0.73,-0.68,-2.00,-4.01,-0.11,0.00,-4.32,-1.60,0.00,
13477.00,1.00,0.70,-0.68,-2.00,-4.03,-0.11,0.00,-4.30,-1.60,0.00,
13499.00,1.00,0.73,-0.68,-2.00,-4.08,-0.11,0.00,-4.28,-1.60,0.00,
13520.00,1.00,0.73,-0.68,-2.00,-4.16,-0.11,0.00,-4.27,-1.60,0.00,
13541.00,1.00,0.79,-0.68,-2.00,-4.27,-0.11,0.00,-4.26,-1.60,0.00,
13562.00,1.00,0.86,-0.68,-2.00,-4.34,-0.11,0.00,-4.25,-1.60,0.00,
13583.00,1.00,0.75,-0.68,-2.00,-4.34,-0.11,0.00,-4.22,-1.60,0.00,
13604.00,1.00,0.65,-0.68,-2.00,-4.31,-0.11,0.00,-4.20,-1.60,0.00,
13625.00,1.00,0.60,-0.68,-2.00,-4.25,-0.11,0.00,-4.18,-1.60,0.00,
13646.00,1.00,0.58,-0.68,-2.00,-4.30,-0.11,0.00,-4.17,-1.60,0.00,
13667.00,1.00,0.56,-0.68,-2.00,-4.36,-0.11,0.00,-4.15,-1.60,0.00,
13688.00,1.00,0.61,-0.68,-2.00,-4.46,-0.11,0.00,-4.14,-1.60,0.00,
13709.00,1.00,0.64,-0.68,-2.00,-4.57,-0.11,0.00,-4.13,-1.60,0.00,
13730.00,1.00,0.64,-0.68,-2.00,-4.57,-0.11,0.00,-4.11,-1.60,0.00,
13752.00,1.00,0.64,-0.68,-2.00,-4.57,-0.11,0.00,-4.09,-1.60,0.00,
